,index,crime_type,date,Beat,Neigborhood,NPU,lat,lon,type_crime,year,temperature,percentage_rain,rain_indicator
83757,83757,AUTO THEFT,2020-01-29,309.0,Perkerson,X,33.682320000000004,-84.41417,AUTO THEFT,2020,42.77625000000001,0.0,0
83758,83758,AUTO THEFT,2020-01-29,106.0,Bankhead,K,33.76383,-84.41787,AUTO THEFT,2020,42.77625000000001,0.0,0
83759,83759,ROBBERY-PEDESTRIAN,2020-01-29,206.0,Garden Hills,B,33.8349,-84.38164,ROBBERY,2020,42.77625000000001,0.0,0
83760,83760,ROBBERY-PEDESTRIAN,2020-01-29,102.0,Vine City,L,33.76073,-84.41253,ROBBERY,2020,42.77625000000001,0.0,0
83761,83761,AGG ASSAULT,2020-01-29,408.0,Venetian Hills,S,33.71,-84.44863000000002,AGG ASSAULT,2020,42.77625000000001,0.0,0
83762,83762,AGG ASSAULT,2020-01-29,501.0,Home Park,E,33.78589,-84.40047,AGG ASSAULT,2020,42.77625000000001,0.0,0
83763,83763,AGG ASSAULT,2020-01-29,311.0,Hammond Park,X,33.67885,-84.40593,AGG ASSAULT,2020,42.77625000000001,0.0,0
83764,83764,AGG ASSAULT,2020-01-29,410.0,Campbellton Road,R,33.7043,-84.45487,AGG ASSAULT,2020,42.77625000000001,0.0,0
83765,83765,AGG ASSAULT,2020-01-29,502.0,,E,33.78223,-84.36922,AGG ASSAULT,2020,42.77625000000001,0.0,0
83766,83766,BURGLARY-RESIDENCE,2020-01-29,408.0,Venetian Hills,S,33.70971,-84.44999,BURGLARY,2020,42.77625000000001,0.0,0
83767,83767,BURGLARY-RESIDENCE,2020-01-29,107.0,Grove Park,J,33.76871,-84.44986,BURGLARY,2020,42.77625000000001,0.0,0
83768,83768,BURGLARY-RESIDENCE,2020-01-28,209.0,North Buckhead,B,33.85301,-84.36531,BURGLARY,2020,43.71041666666667,0.04166666666666666,1
83769,83769,BURGLARY-NONRES,2020-01-28,204.0,Underwood Hills,D,33.80407,-84.42665,BURGLARY,2020,43.71041666666667,0.04166666666666666,1
83770,83770,BURGLARY-NONRES,2020-01-28,402.0,Oakland City,S,33.729859999999995,-84.42209,BURGLARY,2020,43.71041666666667,0.04166666666666666,1
83771,83771,BURGLARY-RESIDENCE,2020-01-28,403.0,Oakland City,S,33.72253,-84.42831,BURGLARY,2020,43.71041666666667,0.04166666666666666,1
83772,83772,BURGLARY-RESIDENCE,2020-01-28,402.0,West End,T,33.73417,-84.42751,BURGLARY,2020,43.71041666666667,0.04166666666666666,1
83773,83773,BURGLARY-RESIDENCE,2020-01-28,403.0,Oakland City,S,33.722609999999996,-84.43146,BURGLARY,2020,43.71041666666667,0.04166666666666666,1
83774,83774,BURGLARY-RESIDENCE,2020-01-28,610.0,Kirkwood,O,33.74869,-84.33595,BURGLARY,2020,43.71041666666667,0.04166666666666666,1
83775,83775,BURGLARY-RESIDENCE,2020-01-28,411.0,Greenbriar,R,33.6697,-84.49403000000002,BURGLARY,2020,43.71041666666667,0.04166666666666666,1
83776,83776,BURGLARY-RESIDENCE,2020-01-28,302.0,Pittsburgh,V,33.73086,-84.40373000000002,BURGLARY,2020,43.71041666666667,0.04166666666666666,1
83777,83777,BURGLARY-RESIDENCE,2020-01-28,309.0,Perkerson,X,33.68614,-84.41135,BURGLARY,2020,43.71041666666667,0.04166666666666666,1
83778,83778,BURGLARY-RESIDENCE,2020-01-28,612.0,East Atlanta,W,33.733540000000005,-84.34902,BURGLARY,2020,43.71041666666667,0.04166666666666666,1
83779,83779,AGG ASSAULT,2020-01-28,302.0,Pittsburgh,V,33.72473,-84.39981999999998,AGG ASSAULT,2020,43.71041666666667,0.04166666666666666,1
83780,83780,AGG ASSAULT,2020-01-28,512.0,Downtown,M,33.750659999999996,-84.39598000000002,AGG ASSAULT,2020,43.71041666666667,0.04166666666666666,1
83781,83781,ROBBERY-COMMERCIAL,2020-01-28,210.0,Lenox,B,33.846759999999996,-84.36211999999998,ROBBERY,2020,43.71041666666667,0.04166666666666666,1
83782,83782,ROBBERY-COMMERCIAL,2020-01-28,112.0,Collier Heights,I,33.78575,-84.49181,ROBBERY,2020,43.71041666666667,0.04166666666666666,1
83783,83783,AUTO THEFT,2020-01-28,308.0,Norwood Manor,Z,33.69766,-84.36084,AUTO THEFT,2020,43.71041666666667,0.04166666666666666,1
83784,83784,AUTO THEFT,2020-01-28,,Adamsville,H,33.75929,-84.50556999999998,AUTO THEFT,2020,43.71041666666667,0.04166666666666666,1
83785,83785,AUTO THEFT,2020-01-28,605.0,Grant Park,W,33.740320000000004,-84.35965,AUTO THEFT,2020,43.71041666666667,0.04166666666666666,1
83786,83786,AUTO THEFT,2020-01-28,409.0,Southwest,R,33.70596,-84.47865,AUTO THEFT,2020,43.71041666666667,0.04166666666666666,1
83787,83787,AUTO THEFT,2020-01-28,409.0,Adams Park,R,33.71951,-84.45676,AUTO THEFT,2020,43.71041666666667,0.04166666666666666,1
83788,83788,AUTO THEFT,2020-01-28,105.0,West Lake,J,33.75788,-84.43804,AUTO THEFT,2020,43.71041666666667,0.04166666666666666,1
83789,83789,AUTO THEFT,2020-01-28,602.0,Inman Park,N,33.76068,-84.35242,AUTO THEFT,2020,43.71041666666667,0.04166666666666666,1
83790,83790,AUTO THEFT,2020-01-28,604.0,Sweet Auburn,M,33.751459999999994,-84.37885,AUTO THEFT,2020,43.71041666666667,0.04166666666666666,1
83791,83791,AUTO THEFT,2020-01-28,110.0,Almond Park,G,33.78272,-84.45801,AUTO THEFT,2020,43.71041666666667,0.04166666666666666,1
83792,83792,AUTO THEFT,2020-01-28,205.0,Springlake,C,33.81732,-84.41019,AUTO THEFT,2020,43.71041666666667,0.04166666666666666,1
83793,83793,LARCENY-NON VEHICLE,2020-01-28,310.0,Polar Rock,Z,33.69763,-84.39867,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83794,83794,LARCENY-NON VEHICLE,2020-01-28,605.0,Grant Park,W,33.74065,-84.36195,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83795,83795,LARCENY-NON VEHICLE,2020-01-28,112.0,Collier Heights,I,33.7759,-84.49194,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83796,83796,LARCENY-FROM VEHICLE,2020-01-28,406.0,,I,33.7504,-84.49416,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83797,83797,LARCENY-NON VEHICLE,2020-01-28,410.0,Campbellton Road,R,33.70084,-84.46568,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83798,83798,LARCENY-NON VEHICLE,2020-01-28,210.0,Lenox,B,33.846759999999996,-84.36211999999998,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83799,83799,LARCENY-NON VEHICLE,2020-01-28,102.0,Vine City,L,33.75504,-84.41457,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83800,83800,LARCENY-NON VEHICLE,2020-01-28,501.0,Atlantic Station,E,33.7923,-84.39551999999998,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83801,83801,LARCENY-NON VEHICLE,2020-01-28,401.0,West End,T,33.73907,-84.42551999999998,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83802,83802,LARCENY-NON VEHICLE,2020-01-28,609.0,Edgewood,O,33.75674,-84.34619,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83803,83803,LARCENY-NON VEHICLE,2020-01-28,211.0,Lindbergh/Morosgo,B,33.824,-84.36521,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83804,83804,LARCENY-NON VEHICLE,2020-01-28,307.0,Lakewood Heights,Y,33.70678,-84.38031,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83805,83805,LARCENY-NON VEHICLE,2020-01-28,405.0,Florida Heights,I,33.75121,-84.46544,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83806,83806,LARCENY-NON VEHICLE,2020-01-28,603.0,Old Fourth Ward,M,33.77324,-84.36513000000002,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83807,83807,LARCENY-NON VEHICLE,2020-01-28,607.0,Woodland Hills,W,33.71924,-84.34959,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83808,83808,LARCENY-NON VEHICLE,2020-01-28,404.0,Cascade Avenue/Road,S,33.73323,-84.43795,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83809,83809,LARCENY-NON VEHICLE,2020-01-28,609.0,Edgewood,O,33.75674,-84.34619,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83810,83810,LARCENY-NON VEHICLE,2020-01-28,410.0,Campbellton Road,R,33.70105,-84.45656,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83811,83811,LARCENY-NON VEHICLE,2020-01-28,210.0,Lenox,B,33.846759999999996,-84.36211999999998,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83812,83812,LARCENY-FROM VEHICLE,2020-01-28,112.0,Collier Heights,I,33.76529,-84.48640999999998,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83813,83813,LARCENY-FROM VEHICLE,2020-01-28,302.0,Pittsburgh,V,33.72164,-84.39375,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83814,83814,LARCENY-FROM VEHICLE,2020-01-28,412.0,Midwest Cascade,Q,33.72234,-84.52445,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83815,83815,LARCENY-FROM VEHICLE,2020-01-28,606.0,Reynoldstown,N,33.75756,-84.35177,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83816,83816,LARCENY-FROM VEHICLE,2020-01-28,404.0,Westview,T,33.74302,-84.4376,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83817,83817,LARCENY-FROM VEHICLE,2020-01-28,605.0,Grant Park,W,33.72994,-84.36425,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83818,83818,LARCENY-FROM VEHICLE,2020-01-28,313.0,South River Gardens,Z,33.65971,-84.35486999999998,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83819,83819,LARCENY-FROM VEHICLE,2020-01-28,204.0,Underwood Hills,D,33.80171,-84.42123000000002,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83820,83820,LARCENY-FROM VEHICLE,2020-01-28,201.0,Westminster/Milmar,C,33.836079999999995,-84.42675,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83821,83821,LARCENY-FROM VEHICLE,2020-01-28,407.0,Adamsville,H,33.75071,-84.50321,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83822,83822,LARCENY-FROM VEHICLE,2020-01-28,511.0,Downtown,M,33.75574,-84.39293,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83823,83823,LARCENY-FROM VEHICLE,2020-01-28,403.0,Oakland City,S,33.721379999999996,-84.42733,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83824,83824,LARCENY-FROM VEHICLE,2020-01-28,604.0,Sweet Auburn,M,33.751329999999996,-84.37873,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83825,83825,LARCENY-FROM VEHICLE,2020-01-28,207.0,Loring Heights,E,33.79817,-84.39883,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83826,83826,LARCENY-FROM VEHICLE,2020-01-28,102.0,Vine City,L,33.75504,-84.41457,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83827,83827,LARCENY-FROM VEHICLE,2020-01-28,608.0,Lake Claire,N,33.76305,-84.3284,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83828,83828,LARCENY-FROM VEHICLE,2020-01-28,207.0,Loring Heights,E,33.79407,-84.40169,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83829,83829,LARCENY-FROM VEHICLE,2020-01-28,603.0,Old Fourth Ward,M,33.763000000000005,-84.37145,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83830,83830,LARCENY-FROM VEHICLE,2020-01-28,204.0,Underwood Hills,D,33.802240000000005,-84.42161,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83831,83831,LARCENY-FROM VEHICLE,2020-01-28,613.0,Morningside/Lenox Park,F,33.802170000000004,-84.3484,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83832,83832,LARCENY-FROM VEHICLE,2020-01-28,103.0,Hills Park,D,33.80186,-84.43854,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83833,83833,LARCENY-FROM VEHICLE,2020-01-28,211.0,Lindbergh/Morosgo,B,33.82545,-84.36218000000002,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83834,83834,LARCENY-FROM VEHICLE,2020-01-28,209.0,North Buckhead,B,33.87645,-84.37916,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83835,83835,LARCENY-FROM VEHICLE,2020-01-28,201.0,,C,33.82028,-84.45188,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83836,83836,LARCENY-FROM VEHICLE,2020-01-28,506.0,English Avenue,L,33.771440000000005,-84.40772,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83837,83837,LARCENY-FROM VEHICLE,2020-01-28,601.0,Virginia Highland,F,33.78129000000001,-84.35311999999998,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83838,83838,LARCENY-FROM VEHICLE,2020-01-28,602.0,Inman Park,N,33.75506,-84.35781,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83839,83839,LARCENY-FROM VEHICLE,2020-01-28,205.0,Springlake,C,33.81732,-84.41019,LARCENY,2020,43.71041666666667,0.04166666666666666,1
83840,83840,LARCENY-FROM VEHICLE,2020-01-27,613.0,Morningside/Lenox Park,F,33.791290000000004,-84.35762,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83841,83841,LARCENY-FROM VEHICLE,2020-01-27,312.0,Rosedale Heights,Z,33.67893,-84.37106,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83842,83842,LARCENY-FROM VEHICLE,2020-01-27,103.0,Hills Park,D,33.78985,-84.42989,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83843,83843,LARCENY-FROM VEHICLE,2020-01-27,614.0,Midtown,E,33.7794,-84.37029,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83844,83844,LARCENY-FROM VEHICLE,2020-01-27,610.0,Kirkwood,O,33.7476,-84.33763,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83845,83845,LARCENY-FROM VEHICLE,2020-01-27,202.0,Chastain Park,A,33.8752,-84.39373,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83846,83846,LARCENY-FROM VEHICLE,2020-01-27,311.0,Glenrose Heights,Z,33.67621,-84.395,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83847,83847,LARCENY-FROM VEHICLE,2020-01-27,401.0,West End,T,33.73188,-84.42005,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83848,83848,LARCENY-FROM VEHICLE,2020-01-27,503.0,Midtown,E,33.78228,-84.38821999999998,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83849,83849,LARCENY-FROM VEHICLE,2020-01-27,409.0,Southwest,R,33.70623,-84.48371999999998,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83850,83850,LARCENY-FROM VEHICLE,2020-01-27,402.0,West End,T,33.733579999999996,-84.43605,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83851,83851,LARCENY-FROM VEHICLE,2020-01-27,210.0,Pine Hills,B,33.83498,-84.35795,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83852,83852,LARCENY-FROM VEHICLE,2020-01-27,508.0,Downtown,M,33.76116,-84.39438,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83853,83853,LARCENY-FROM VEHICLE,2020-01-27,505.0,Midtown,E,33.77411,-84.38894,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83854,83854,LARCENY-FROM VEHICLE,2020-01-27,409.0,Southwest,R,33.69872,-84.48418000000002,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83855,83855,LARCENY-FROM VEHICLE,2020-01-27,502.0,,E,33.78223,-84.36922,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83856,83856,LARCENY-FROM VEHICLE,2020-01-27,508.0,Downtown,M,33.75789,-84.39192,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83857,83857,LARCENY-FROM VEHICLE,2020-01-27,509.0,Downtown,M,33.76158,-84.38495999999998,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83858,83858,LARCENY-FROM VEHICLE,2020-01-27,601.0,Virginia Highland,F,33.785070000000005,-84.36197,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83859,83859,LARCENY-FROM VEHICLE,2020-01-27,606.0,Reynoldstown,N,33.74837,-84.35967,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83860,83860,LARCENY-FROM VEHICLE,2020-01-27,202.0,Randall Mill,A,33.85087,-84.42902,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83861,83861,LARCENY-FROM VEHICLE,2020-01-27,201.0,,C,33.81831,-84.44881,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83862,83862,LARCENY-FROM VEHICLE,2020-01-27,209.0,East Chastain Park,B,33.86084,-84.38104,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83863,83863,LARCENY-FROM VEHICLE,2020-01-27,103.0,Hills Park,D,33.800129999999996,-84.43500999999998,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83864,83864,LARCENY-FROM VEHICLE,2020-01-27,208.0,Buckhead Forest,B,33.84815,-84.37419,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83865,83865,LARCENY-FROM VEHICLE,2020-01-27,505.0,Midtown,E,33.77901,-84.38403000000002,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83866,83866,LARCENY-FROM VEHICLE,2020-01-27,207.0,,E,33.81347,-84.39228,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83867,83867,LARCENY-FROM VEHICLE,2020-01-27,107.0,Grove Park,J,33.76961,-84.45130999999998,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83868,83868,LARCENY-FROM VEHICLE,2020-01-27,508.0,Downtown,M,33.76206,-84.39568,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83869,83869,LARCENY-FROM VEHICLE,2020-01-27,512.0,Downtown,M,33.74886,-84.39283,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83870,83870,LARCENY-NON VEHICLE,2020-01-27,208.0,North Buckhead,B,33.85302,-84.36278,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83871,83871,LARCENY-NON VEHICLE,2020-01-27,211.0,Lindbergh/Morosgo,B,33.824,-84.36521,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83872,83872,LARCENY-NON VEHICLE,2020-01-27,402.0,Oakland City,S,33.72459,-84.42107,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83873,83873,LARCENY-NON VEHICLE,2020-01-27,511.0,Downtown,M,33.74982,-84.39359,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83874,83874,LARCENY-NON VEHICLE,2020-01-27,404.0,Cascade Avenue/Road,S,33.73323,-84.43795,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83875,83875,LARCENY-NON VEHICLE,2020-01-27,307.0,Lakewood Heights,Y,33.70678,-84.38031,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83876,83876,LARCENY-NON VEHICLE,2020-01-27,102.0,Vine City,L,33.75504,-84.41457,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83877,83877,LARCENY-NON VEHICLE,2020-01-27,410.0,Campbellton Road,R,33.70105,-84.45656,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83878,83878,LARCENY-NON VEHICLE,2020-01-27,306.0,Sylvan Hills,X,33.700559999999996,-84.40509,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83879,83879,LARCENY-NON VEHICLE,2020-01-27,210.0,Venetian Hills,S,33.72012,-84.44716,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83880,83880,LARCENY-FROM VEHICLE,2020-01-27,306.0,Sylvan Hills,X,33.70277,-84.41479,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83881,83881,LARCENY-FROM VEHICLE,2020-01-27,103.0,Riverside,D,33.810629999999996,-84.47569,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83882,83882,BURGLARY-NONRES,2020-01-27,212.0,Lindridge/Martin Manor,F,33.82226,-84.35055,BURGLARY,2020,45.77041666666667,0.20833333333333331,1
83883,83883,ROBBERY-PEDESTRIAN,2020-01-27,410.0,Campbellton Road,R,33.704209999999996,-84.45525,ROBBERY,2020,45.77041666666667,0.20833333333333331,1
83884,83884,LARCENY-NON VEHICLE,2020-01-27,506.0,English Avenue,L,33.77082,-84.41003,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83885,83885,LARCENY-NON VEHICLE,2020-01-27,602.0,Poncey-Highland,N,33.773740000000004,-84.35278000000002,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83886,83886,LARCENY-NON VEHICLE,2020-01-27,114.0,Fairburn Heights,H,33.76668,-84.50258000000002,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83887,83887,LARCENY-NON VEHICLE,2020-01-27,308.0,Thomasville Heights,Z,33.69997,-84.35027,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83888,83888,LARCENY-NON VEHICLE,2020-01-27,206.0,Buckhead Village,B,33.84063,-84.37496999999998,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83889,83889,LARCENY-NON VEHICLE,2020-01-27,401.0,West End,T,33.7376,-84.41593,LARCENY,2020,45.77041666666667,0.20833333333333331,1
83890,83890,AUTO THEFT,2020-01-27,307.0,Joyland,Y,33.71038,-84.39981,AUTO THEFT,2020,45.77041666666667,0.20833333333333331,1
83891,83891,AUTO THEFT,2020-01-27,602.0,Inman Park,N,33.75503,-84.3643,AUTO THEFT,2020,45.77041666666667,0.20833333333333331,1
83892,83892,AUTO THEFT,2020-01-27,302.0,Pittsburgh,V,33.726079999999996,-84.39692,AUTO THEFT,2020,45.77041666666667,0.20833333333333331,1
83893,83893,AUTO THEFT,2020-01-27,412.0,Ben Hill Terrace,P,33.69531,-84.52023,AUTO THEFT,2020,45.77041666666667,0.20833333333333331,1
83894,83894,AUTO THEFT,2020-01-27,502.0,Midtown,E,33.791290000000004,-84.38686,AUTO THEFT,2020,45.77041666666667,0.20833333333333331,1
83895,83895,AUTO THEFT,2020-01-27,505.0,Midtown,E,33.77831,-84.38533000000002,AUTO THEFT,2020,45.77041666666667,0.20833333333333331,1
83896,83896,AUTO THEFT,2020-01-27,207.0,Loring Heights,E,33.79724,-84.40668000000002,AUTO THEFT,2020,45.77041666666667,0.20833333333333331,1
83897,83897,AUTO THEFT,2020-01-27,212.0,Lindridge/Martin Manor,F,33.817029999999995,-84.35203,AUTO THEFT,2020,45.77041666666667,0.20833333333333331,1
83898,83898,AUTO THEFT,2020-01-27,609.0,Edgewood,O,33.75116,-84.34891999999998,AUTO THEFT,2020,45.77041666666667,0.20833333333333331,1
83899,83899,AGG ASSAULT,2020-01-27,403.0,Cascade Avenue/Road,S,33.72481,-84.44767,AGG ASSAULT,2020,45.77041666666667,0.20833333333333331,1
83900,83900,AGG ASSAULT,2020-01-27,506.0,English Avenue,L,33.76507,-84.4042,AGG ASSAULT,2020,45.77041666666667,0.20833333333333331,1
83901,83901,AGG ASSAULT,2020-01-27,106.0,Bankhead,K,33.76361,-84.42841999999997,AGG ASSAULT,2020,45.77041666666667,0.20833333333333331,1
83902,83902,AGG ASSAULT,2020-01-27,211.0,Lindbergh/Morosgo,B,33.8225,-84.37031,AGG ASSAULT,2020,45.77041666666667,0.20833333333333331,1
83903,83903,AGG ASSAULT,2020-01-27,302.0,Pittsburgh,V,33.72909,-84.40257,AGG ASSAULT,2020,45.77041666666667,0.20833333333333331,1
83904,83904,AGG ASSAULT,2020-01-27,307.0,Joyland,Y,33.71097,-84.39789,AGG ASSAULT,2020,45.77041666666667,0.20833333333333331,1
83905,83905,AGG ASSAULT,2020-01-27,305.0,The Villages at Carver,Y,33.71347,-84.39079,AGG ASSAULT,2020,45.77041666666667,0.20833333333333331,1
83906,83906,BURGLARY-RESIDENCE,2020-01-27,307.0,Lakewood Heights,Y,33.70514,-84.37592,BURGLARY,2020,45.77041666666667,0.20833333333333331,1
83907,83907,BURGLARY-RESIDENCE,2020-01-27,402.0,Oakland City,S,33.72435,-84.42430999999998,BURGLARY,2020,45.77041666666667,0.20833333333333331,1
83908,83908,BURGLARY-RESIDENCE,2020-01-27,109.0,Center Hill,J,33.77062,-84.47048000000002,BURGLARY,2020,45.77041666666667,0.20833333333333331,1
83909,83909,BURGLARY-RESIDENCE,2020-01-27,209.0,North Buckhead,B,33.855090000000004,-84.36665,BURGLARY,2020,45.77041666666667,0.20833333333333331,1
83910,83910,BURGLARY-RESIDENCE,2020-01-27,108.0,Dixie Hills,J,33.760020000000004,-84.45989,BURGLARY,2020,45.77041666666667,0.20833333333333331,1
83911,83911,BURGLARY-NONRES,2020-01-27,504.0,Marietta Street Artery,E,33.775220000000004,-84.40691,BURGLARY,2020,45.77041666666667,0.20833333333333331,1
83912,83912,BURGLARY-NONRES,2020-01-27,602.0,Inman Park,N,33.76204,-84.35725,BURGLARY,2020,45.77041666666667,0.20833333333333331,1
83913,83913,BURGLARY-NONRES,2020-01-27,602.0,Inman Park,N,33.76299,-84.35777,BURGLARY,2020,45.77041666666667,0.20833333333333331,1
83914,83914,BURGLARY-RESIDENCE,2020-01-27,302.0,Pittsburgh,V,33.72303,-84.40611,BURGLARY,2020,45.77041666666667,0.20833333333333331,1
83915,83915,BURGLARY-RESIDENCE,2020-01-27,209.0,North Buckhead,B,33.85502,-84.3657,BURGLARY,2020,45.77041666666667,0.20833333333333331,1
83916,83916,BURGLARY-NONRES,2020-01-26,303.0,Mechanicsville,V,33.73664,-84.39553000000002,BURGLARY,2020,39.43250000000001,0.04166666666666666,1
